,edit_count,sentiment,neg_sentiment
2016-02-21,2.8666666666666667,-0.5675940853499231,0.6432539682539683
2016-02-22,2.6666666666666665,-0.5400511988808238,0.5988095238095238
2016-02-23,2.7333333333333334,-0.4948762004384919,0.5721428571428572
2016-02-24,3.533333333333333,-0.4522720434919673,0.5516300366300366
2016-02-25,3.4,-0.38573929058071754,0.4849633699633699
2016-02-26,3.4,-0.38573929058071754,0.4849633699633699
2016-02-27,3.4,-0.38573929058071754,0.4849633699633699
2016-02-28,3.533333333333333,-0.45086586660699823,0.5516300366300366
2016-02-29,3.466666666666667,-0.4511045573806443,0.5516300366300366
2016-03-01,3.6,-0.38446999576247515,0.5182967032967033
2016-03-02,3.066666666666667,-0.3625599209125517,0.4766300366300366
2016-03-03,2.6666666666666665,-0.29608317782372345,0.4099633699633699
2016-03-04,2.4,-0.22995831837147584,0.34329670329670325
2016-03-05,1.9333333333333333,-0.18038971521915537,0.2861538461538461
2016-03-06,1.8,-0.17831824321013234,0.2861538461538461
2016-03-07,1.8,-0.17831824321013234,0.2861538461538461
2016-03-08,1.8,-0.17831824321013234,0.2861538461538461
2016-03-09,1.5333333333333334,-0.22330231208067677,0.31282051282051276
2016-03-10,0.8,-0.19900191227595015,0.3
2016-03-11,0.9333333333333333,-0.2017658591270447,0.3333333333333333
2016-03-12,0.9333333333333333,-0.2017658591270447,0.3333333333333333
2016-03-13,1.2,-0.20705428123474123,0.36666666666666664
2016-03-14,1.2,-0.2057520091533661,0.36666666666666664
2016-03-15,1.6,-0.12315379409562976,0.319047619047619
2016-03-16,1.4666666666666666,-0.13755268085570563,0.319047619047619
2016-03-17,1.6666666666666667,-0.20411103926007712,0.38571428571428573
2016-03-18,1.7333333333333334,-0.1378652092010256,0.38571428571428573
2016-03-19,1.8666666666666667,-0.1460140423169212,0.41904761904761906
2016-03-20,2.1333333333333333,-0.12518891554976266,0.4357142857142857
2016-03-21,2.1333333333333333,-0.12317261558676525,0.4357142857142857
2016-03-22,2.1333333333333333,-0.12317261558676525,0.4357142857142857
2016-03-23,2.4,-0.12438520055914684,0.46904761904761905
2016-03-24,2.4,0.008440774064215388,0.4023809523809524
2016-03-25,2.3333333333333335,-0.05844373963181936,0.4357142857142857
2016-03-26,2.2,-0.055679792780724796,0.4023809523809524
2016-03-27,2.2,-0.055679792780724796,0.4023809523809524
2016-03-28,1.9333333333333333,-0.05039137067302826,0.369047619047619
2016-03-29,2.066666666666667,-0.022172957280325527,0.35238095238095235
2016-03-30,1.6,-0.038674373759163765,0.3333333333333333
2016-03-31,1.6,-0.0907795978917016,0.36666666666666664
2016-04-01,1.4,-0.024221239487330133,0.3
2016-04-02,1.3333333333333333,-0.09046706954638165,0.3
2016-04-03,1.2,-0.08231823643048605,0.26666666666666666
2016-04-04,0.9333333333333333,-0.10314336319764457,0.24999999999999997
2016-04-05,0.8,-0.10314755737781527,0.21666666666666665
2016-04-06,0.8,-0.10314755737781527,0.21666666666666665
2016-04-07,0.5333333333333333,-0.10193497240543367,0.1833333333333333
2016-04-08,0.4666666666666667,-0.16848294238249462,0.1833333333333333
2016-04-09,0.4,-0.10205063323179882,0.11666666666666664
2016-04-10,0.4666666666666667,-0.16866340537865956,0.1833333333333333
2016-04-11,0.4666666666666667,-0.16866340537865956,0.1833333333333333
2016-04-12,0.4666666666666667,-0.16866340537865956,0.1833333333333333
2016-04-13,0.2,-0.13305751482645672,0.1333333333333333
2016-04-14,0.26666666666666666,-0.19960420926411945,0.19999999999999998
2016-04-15,0.13333333333333333,-0.13315946658452354,0.1333333333333333
2016-04-16,0.26666666666666666,-0.19380844235420228,0.19999999999999998
2016-04-17,0.26666666666666666,-0.19380844235420228,0.19999999999999998
2016-04-18,0.26666666666666666,-0.19380844235420228,0.19999999999999998
2016-04-19,0.4,-0.14393371144930522,0.19999999999999998
2016-04-20,0.5333333333333333,-0.14639384150505066,0.2333333333333333
2016-04-21,0.5333333333333333,-0.14639384150505066,0.2333333333333333
2016-04-22,0.5333333333333333,-0.14639384150505066,0.2333333333333333
2016-04-23,0.6666666666666666,-0.14697448213895162,0.26666666666666666
2016-04-24,0.8,-0.21174603899319966,0.3333333333333333
2016-04-25,0.8666666666666667,-0.14435034195582072,0.3
2016-04-26,1.2,-0.1833588774998983,0.35333333333333333
2016-04-27,1.4,-0.21115487707985772,0.39777777777777773
2016-04-28,1.4,-0.21115487707985772,0.39777777777777773
2016-04-29,1.3333333333333333,-0.14460818264219497,0.3311111111111111
2016-04-30,1.3333333333333333,-0.14460818264219497,0.3311111111111111
2016-05-01,1.3333333333333333,-0.1498468249373966,0.33111111111111113
2016-05-02,2.066666666666667,-0.15544377080117813,0.36747474747474745
2016-05-03,2.533333333333333,-0.18303221149189994,0.41509379509379507
2016-05-04,2.6,-0.29922532455401674,0.4817604617604617
2016-05-05,2.533333333333333,-0.3552079420911973,0.515093795093795
2016-05-06,2.6,-0.4218331875033881,0.5817604617604617
2016-05-07,2.6666666666666665,-0.4859963875639146,0.6484271284271285
2016-05-08,2.533333333333333,-0.48541574693001366,0.6150937950937951
2016-05-09,2.4,-0.42064419007576564,0.5484271284271285
2016-05-10,2.2666666666666666,-0.4214271149662838,0.515093795093795
2016-05-11,1.9333333333333333,-0.38241857942220625,0.46176046176046176
2016-05-12,1.8666666666666667,-0.4207449905370049,0.48398268398268396
2016-05-13,1.8666666666666667,-0.4207449905370049,0.48398268398268396
2016-05-14,1.9333333333333333,-0.35986312551243826,0.48398268398268396
2016-05-15,2.1333333333333333,-0.41632721215099483,0.5506493506493506
2016-05-16,2.8,-0.41329052636633706,0.5506493506493506
2016-05-17,2.2666666666666666,-0.47426359625089737,0.580952380952381
2016-05-18,1.8,-0.44667515556017556,0.5333333333333333
2016-05-19,1.6,-0.3803567734029558,0.4666666666666667
2016-05-20,1.5333333333333334,-0.3219140258100298,0.4
2016-05-21,1.5333333333333334,-0.32170237766371834,0.4
2016-05-22,1.4666666666666666,-0.25753917760319184,0.3333333333333333
2016-05-23,1.8666666666666667,-0.32299319969283213,0.4
2016-05-24,1.8666666666666667,-0.32299319969283213,0.4
2016-05-25,2.066666666666667,-0.38956569499439664,0.4666666666666667
2016-05-26,2.2,-0.4496736076143053,0.5333333333333333
2016-05-27,2.1333333333333333,-0.4495286352104611,0.5333333333333333
2016-05-28,2.1333333333333333,-0.4495286352104611,0.5333333333333333
2016-05-29,2.066666666666667,-0.5104105002350278,0.5333333333333333
2016-05-30,2.066666666666667,-0.4762102981408437,0.5111111111111112
2016-05-31,1.3333333333333333,-0.451555460691452,0.5111111111111112
2016-06-01,1.1333333333333333,-0.38498544494311016,0.4444444444444445
2016-06-02,1.1333333333333333,-0.38498544494311016,0.4444444444444445
2016-06-03,1.2,-0.32631819844245913,0.4444444444444445
2016-06-04,1.2666666666666666,-0.3706182261308034,0.5111111111111112
2016-06-05,1.2666666666666666,-0.37065380613009136,0.5111111111111112
2016-06-06,1.4666666666666666,-0.43672979341612916,0.5777777777777777
2016-06-07,1.1333333333333333,-0.30548723207579714,0.5111111111111112
2016-06-08,1.2,-0.3719693428940243,0.5777777777777777
2016-06-09,1.2,-0.32197936309708486,0.5555555555555556
2016-06-10,1.0666666666666667,-0.26187145047717625,0.4888888888888889
2016-06-11,1.0,-0.19589401218626235,0.4222222222222222
2016-06-12,1.0,-0.19589401218626235,0.4222222222222222
2016-06-13,1.0,-0.19589401218626235,0.4222222222222222
2016-06-14,0.8,-0.1736301276418898,0.3777777777777777
2016-06-15,0.7333333333333333,-0.1354340328110589,0.31111111111111106
2016-06-16,0.8666666666666667,-0.19236185683144463,0.3777777777777777
2016-06-17,0.8666666666666667,-0.19236185683144463,0.3777777777777777
2016-06-18,0.8666666666666667,-0.31613601181242207,0.4444444444444444
2016-06-19,0.8,-0.2718359841240777,0.3777777777777777
2016-06-20,0.7333333333333333,-0.20538680685891048,0.31111111111111106
2016-06-21,0.5333333333333333,-0.1393108195728726,0.2444444444444444
2016-06-22,0.4666666666666667,-0.20509935882356434,0.2444444444444444
2016-06-23,0.4666666666666667,-0.2052647180027432,0.2444444444444444
2016-06-24,0.26666666666666666,-0.1886822024981181,0.2
2016-06-25,0.6666666666666666,-0.2300571613841587,0.25555555555555554
2016-06-26,1.2,-0.2944707501265738,0.3222222222222222
2016-06-27,1.5333333333333334,-0.33833194855186677,0.37555555555555553
2016-06-28,1.8,-0.40350244426065024,0.4422222222222222
2016-06-29,2.8666666666666667,-0.4304154146048758,0.4880555555555555
2016-06-30,3.0,-0.49702349785301425,0.5547222222222222
2016-07-01,2.8666666666666667,-0.4400956738326285,0.4880555555555555
2016-07-02,3.066666666666667,-0.41993629816505645,0.5102777777777778
2016-07-03,4.0,-0.3846725295980772,0.49249999999999994
2016-07-04,4.066666666666666,-0.4513119728366534,0.5591666666666666
2016-07-05,4.2,-0.5179556519786517,0.6258333333333332
2016-07-06,4.533333333333333,-0.584306350449721,0.6925
2016-07-07,4.666666666666667,-0.6505959581335385,0.7591666666666667
2016-07-08,4.666666666666667,-0.6499165327350299,0.7591666666666667
2016-07-09,5.666666666666667,-0.6969907873537805,0.8169444444444445
2016-07-10,6.8,-0.7002014000677832,0.8164613526570047
2016-07-11,6.533333333333333,-0.7021963799460499,0.8164613526570048
2016-07-12,6.4,-0.7249656045897571,0.8297946859903381
2016-07-13,7.4,-0.699427288534409,0.8157595982710399
2016-07-14,6.333333333333333,-0.6725143181901835,0.7699262649377067
2016-07-15,6.2,-0.6059062349420451,0.70325959827104
2016-07-16,6.2,-0.6059062349420451,0.70325959827104
2016-07-17,6.0,-0.6260656106096171,0.6810373760488176
2016-07-18,5.0,-0.5962224706962701,0.6321484871599289
2016-07-19,4.933333333333334,-0.5295830274576938,0.5654818204932622
2016-07-20,4.8,-0.46293934831569555,0.49881515382659547
2016-07-21,4.466666666666667,-0.3965886498446262,0.4321484871599288
2016-07-22,4.466666666666667,-0.33010782251308324,0.3988151538265955
2016-07-23,4.4,-0.26413977791418597,0.3321484871599288
2016-07-24,3.4,-0.21706552329543527,0.2743707093821511
2016-07-25,1.8666666666666667,-0.17247995169539201,0.2192982456140351
2016-07-26,1.6,-0.10607138307471026,0.15263157894736842
2016-07-27,1.4666666666666666,-0.10562030307033607,0.15263157894736842
2016-07-28,0.2,-0.06598812341690065,0.1
2016-07-29,0.3333333333333333,-0.06361440420150759,0.13333333333333333
2016-07-30,0.3333333333333333,-0.06361440420150759,0.13333333333333333
2016-07-31,0.3333333333333333,-0.06361440420150759,0.13333333333333333
2016-08-01,0.3333333333333333,-0.06361440420150759,0.13333333333333333
2016-08-02,0.3333333333333333,-0.06361440420150759,0.13333333333333333
2016-08-03,0.3333333333333333,-0.06361440420150759,0.13333333333333333
2016-08-04,0.3333333333333333,-0.06361440420150759,0.13333333333333333
2016-08-05,0.3333333333333333,-0.06361440420150759,0.13333333333333333
2016-08-06,0.2,-0.06380562384923301,0.1
2016-08-07,0.6,-0.04584904180632699,0.12222222222222222
2016-08-08,0.6666666666666666,0.02065591745906404,0.12222222222222222
2016-08-09,0.6666666666666666,0.02065591745906404,0.12222222222222222
2016-08-10,0.8,-0.043615180916256394,0.18888888888888886
2016-08-11,0.8666666666666667,0.02241691483391654,0.15555555555555553
2016-08-12,0.8666666666666667,0.02241691483391654,0.15555555555555553
2016-08-13,0.7333333333333333,0.020043195618523472,0.12222222222222222
2016-08-14,0.7333333333333333,0.020043195618523472,0.12222222222222222
2016-08-15,1.5333333333333334,-0.03456684086057877,0.18333333333333332
2016-08-16,1.5333333333333334,-0.03456684086057877,0.18333333333333332
2016-08-17,1.5333333333333334,-0.03456684086057877,0.18333333333333332
2016-08-18,1.5333333333333334,-0.03456684086057877,0.18333333333333332
2016-08-19,1.5333333333333334,-0.03456684086057877,0.18333333333333332
2016-08-20,1.5333333333333334,-0.03456684086057877,0.18333333333333332
2016-08-21,1.5333333333333334,-0.03456684086057877,0.18333333333333332
2016-08-22,1.1333333333333333,-0.05252342290348479,0.1611111111111111
2016-08-23,1.0666666666666667,-0.11902838216887582,0.1611111111111111
2016-08-24,1.0666666666666667,-0.11902838216887582,0.1611111111111111
2016-08-25,0.9333333333333333,-0.054757283793555385,0.09444444444444443
2016-08-26,0.8,-0.05461003647910226,0.06111111111111111
2016-08-27,0.9333333333333333,0.010855620437198196,0.06111111111111111
2016-08-28,0.9333333333333333,0.010855620437198196,0.06111111111111111
2016-08-29,0.9333333333333333,0.010855620437198196,0.06111111111111111
2016-08-30,0.13333333333333333,0.06546565691630044,0.0
2016-08-31,0.13333333333333333,0.06546565691630044,0.0
2016-09-01,0.4,-0.0005561004082362079,0.06666666666666667
2016-09-02,0.6666666666666666,-0.0671534727017085,0.13333333333333333
2016-09-03,1.9333333333333333,-0.10509427498307146,0.18596491228070178
2016-09-04,2.1333333333333333,-0.1350056857916347,0.2304093567251462
2016-09-05,2.2666666666666666,-0.12990400900966245,0.26374269005847956
2016-09-06,2.466666666666667,-0.19631425914360073,0.33040935672514615
2016-09-07,3.1333333333333333,-0.21136087871782963,0.3704093567251462
2016-09-08,3.1333333333333333,-0.21136087871782963,0.3704093567251462
2016-09-09,3.1333333333333333,-0.21136087871782963,0.3704093567251462
2016-09-10,3.1333333333333333,-0.21136087871782963,0.3704093567251462
2016-09-11,3.0,-0.27682653563413007,0.3704093567251462
2016-09-12,3.2,-0.34097517494221186,0.4370760233918129
2016-09-13,3.2666666666666666,-0.4073586400733357,0.5037426900584795
2016-09-14,3.4,-0.4732702410604522,0.5704093567251463
2016-09-15,3.7333333333333334,-0.5077176575249399,0.6237426900584796
2016-09-16,3.8666666666666667,-0.4860767259583836,0.6126315789473684
2016-09-17,3.6,-0.4194793536649113,0.5459649122807018
2016-09-18,3.1333333333333333,-0.38045488860872057,0.5266666666666666
2016-09-19,4.066666666666666,-0.37073028656392315,0.5253594771241831
2016-09-20,4.266666666666667,-0.39340031000523784,0.5320261437908497
2016-09-21,4.066666666666666,-0.3269900598712996,0.465359477124183
2016-09-22,3.4,-0.3119434402970706,0.425359477124183
2016-09-23,3.8,-0.31490201088338116,0.4586928104575163
2016-09-24,3.8666666666666667,-0.3815557195002736,0.5253594771241831
2016-09-25,4.066666666666666,-0.4036688625734616,0.5698039215686275
2016-09-26,4.066666666666666,-0.4036688625734616,0.5698039215686275
2016-09-27,3.8666666666666667,-0.3395202232653799,0.5031372549019608
2016-09-28,3.8,-0.27313675813425603,0.4364705882352941
2016-09-29,3.6666666666666665,-0.20722515714713954,0.36980392156862746
2016-09-30,3.4,-0.2392213349794251,0.38313725490196077
2016-10-01,3.933333333333333,-0.24437337797006417,0.38472455648926235
2016-10-02,4.133333333333334,-0.3109573398807359,0.451391223155929
2016-10-03,3.6666666666666665,-0.3785068390215812,0.4847245564892623
2016-10-04,2.8,-0.36308519510995774,0.4749206349206349
2016-10-05,3.933333333333333,-0.3996483518086471,0.49552669552669554
2016-10-06,4.2,-0.4370514853201904,0.5455266955266954
2016-10-07,5.6,-0.4693436229581613,0.5963203463203464
2016-10-08,5.533333333333333,-0.47972653167330337,0.602987012987013
2016-10-09,6.0,-0.4777168433555277,0.602987012987013
2016-10-10,6.4,-0.4779132040142439,0.602987012987013
2016-10-11,8.0,-0.49711780946778816,0.6446536796536796
2016-10-12,8.6,-0.5464554566056067,0.7039129389129389
2016-10-13,9.066666666666666,-0.5589842660849114,0.742008177008177
2016-10-14,9.133333333333333,-0.6254854464158236,0.8086748436748437
2016-10-15,9.466666666666667,-0.5837551557645022,0.7864526214526214
2016-10-16,8.6,-0.6008614600467361,0.7959764309764309
2016-10-17,8.733333333333333,-0.5471859425406665,0.7693097643097642
2016-10-18,8.8,-0.48629817506680983,0.7359764309764308
2016-10-19,8.533333333333333,-0.4815330102146675,0.7026430976430975
2016-10-20,7.266666666666667,-0.4522112276377502,0.6864814814814815
2016-10-21,7.6,-0.43513571251321725,0.6809259259259259
2016-10-22,6.333333333333333,-0.46945527016485816,0.6967989417989418
2016-10-23,6.2,-0.5162473261955554,0.7234656084656084
2016-10-24,5.8,-0.5180224861307119,0.7234656084656084
2016-10-25,5.4,-0.4845796917371018,0.7012433862433862
2016-10-26,4.066666666666666,-0.4327262308357885,0.6762433862433863
2016-10-27,3.8,-0.3965546886504642,0.656984126984127
2016-10-28,3.3333333333333335,-0.3840258791711595,0.6188888888888889
2016-10-29,3.3333333333333335,-0.38417222446865507,0.6188888888888889
2016-10-30,3.466666666666667,-0.36681944625245205,0.6077777777777779
2016-10-31,3.4,-0.30018027322159874,0.5411111111111111
2016-11-01,3.066666666666667,-0.2872718288169967,0.5011111111111111
2016-11-02,2.7333333333333334,-0.34833954907125897,0.5344444444444444
2016-11-03,2.8,-0.4149486257301437,0.601111111111111
2016-11-04,2.6,-0.39013890494902925,0.5566666666666666
2016-11-05,2.066666666666667,-0.3199365556571219,0.5122222222222222
2016-11-06,2.0,-0.29448520147138174,0.5122222222222222
2016-11-07,2.7333333333333334,-0.2520827315487559,0.4884126984126984
2016-11-08,3.4,-0.17958356892778762,0.44952380952380955
2016-11-09,3.6666666666666665,-0.21942635068344693,0.47492063492063497
2016-11-10,3.8666666666666667,-0.2966771659728081,0.5153968253968254
2016-11-11,3.8666666666666667,-0.32565295154613166,0.5287301587301587
2016-11-12,4.2,-0.3682002227978101,0.5820634920634921
2016-11-13,4.133333333333334,-0.30155269716940225,0.5153968253968254
2016-11-14,4.133333333333334,-0.3276437726096501,0.532063492063492
2016-11-15,4.133333333333334,-0.3276437726096501,0.532063492063492
2016-11-16,4.133333333333334,-0.3276437726096501,0.532063492063492
2016-11-17,4.333333333333333,-0.29586281840763395,0.5153968253968254
2016-11-18,4.4,-0.2958697881774297,0.5153968253968254
2016-11-19,4.466666666666667,-0.3415585325634669,0.5820634920634921
2016-11-20,4.466666666666667,-0.45687685871881156,0.6487301587301587
2016-11-21,4.733333333333333,-0.42425387526315356,0.6220634920634921
2016-11-22,3.8666666666666667,-0.47311217724330845,0.6458730158730159
2016-11-23,3.066666666666667,-0.47919215963000344,0.618095238095238
2016-11-24,2.6,-0.45048266853604996,0.5704761904761905
2016-11-25,2.533333333333333,-0.3848003915945689,0.5355555555555556
2016-11-26,2.2666666666666666,-0.27867526729901637,0.4822222222222222
2016-11-27,1.9333333333333333,-0.23612799604733786,0.42888888888888893
2016-11-28,1.9333333333333333,-0.23612799604733786,0.42888888888888893
2016-11-29,1.4,-0.20267639517784122,0.3788888888888889
2016-11-30,1.4,-0.20267639517784122,0.3788888888888889
2016-12-01,1.5333333333333334,-0.2570132112503052,0.4455555555555556
2016-12-02,1.2666666666666666,-0.22214837630589807,0.39555555555555555
2016-12-03,1.5333333333333334,-0.22097476681073508,0.39555555555555555
2016-12-04,1.5333333333333334,-0.10923960963884992,0.3288888888888889
2016-12-05,1.6,-0.10992104570070906,0.3288888888888889
2016-12-06,1.4,-0.16757360100746158,0.35555555555555557
2016-12-07,1.4,-0.16759087443351747,0.35555555555555557
2016-12-08,1.6666666666666667,-0.23407125671704612,0.4222222222222223
2016-12-09,1.8,-0.29182520310084026,0.48888888888888893
2016-12-10,1.4,-0.31290552020072937,0.4666666666666667
2016-12-11,1.4,-0.44331854780515034,0.5333333333333333
2016-12-12,1.4,-0.44331854780515034,0.5333333333333333
2016-12-13,1.4666666666666666,-0.5097401678562165,0.6
2016-12-14,1.6,-0.5158131897449494,0.6333333333333333
2016-12-15,1.6666666666666667,-0.5792871018250784,0.7
2016-12-16,1.5333333333333334,-0.5249502857526144,0.6333333333333333
2016-12-17,1.5333333333333334,-0.5249502857526144,0.6333333333333333
2016-12-18,2.0,-0.5089280267556509,0.623076923076923
2016-12-19,2.4,-0.6378673510892051,0.6897435897435897
2016-12-20,2.8,-0.6072003118339039,0.6730769230769231
2016-12-21,2.7333333333333334,-0.6076208226027943,0.6730769230769231
2016-12-22,2.7333333333333334,-0.6075910083594777,0.6730769230769231
2016-12-23,2.6,-0.5414513997378804,0.6397435897435898
2016-12-24,2.533333333333333,-0.5503098122420765,0.6397435897435898
2016-12-25,2.533333333333333,-0.5503098122420765,0.6397435897435898
2016-12-26,2.466666666666667,-0.48388001840739026,0.5730769230769232
2016-12-27,2.466666666666667,-0.48388001840739026,0.5730769230769232
2016-12-28,2.4,-0.41745839835632415,0.5064102564102564
2016-12-29,2.2666666666666666,-0.41138537646759127,0.4730769230769231
2016-12-30,2.4,-0.4143955765972062,0.4730769230769231
2016-12-31,2.6,-0.48026294232833955,0.5397435897435898
2017-01-01,2.6,-0.48026294232833955,0.5397435897435898
2017-01-02,1.8666666666666667,-0.4308882804853576,0.5166666666666667
2017-01-03,1.8666666666666667,-0.41333841319595066,0.5071428571428571
2017-01-04,1.3333333333333333,-0.3778804211389451,0.45714285714285713
2017-01-05,1.2666666666666666,-0.3112699974150885,0.3904761904761905
2017-01-06,1.2666666666666666,-0.3109884965987433,0.39047619047619053
2017-01-07,1.1333333333333333,-0.3106477229368119,0.35714285714285715
2017-01-08,1.2,-0.3103581417174566,0.35714285714285715
2017-01-09,1.6,-0.305443534113112,0.39047619047619053
2017-01-10,1.8666666666666667,-0.3064120142232804,0.42380952380952386
2017-01-11,5.333333333333333,-0.3280474234194983,0.4673992673992674
2017-01-12,5.8,-0.3747748286951156,0.5245421245421246
2017-01-13,5.866666666666666,-0.43960343514169964,0.5912087912087912
2017-01-14,5.666666666666667,-0.3731193229319557,0.5245421245421246
2017-01-15,5.533333333333333,-0.37329587453887575,0.5245421245421246
2017-01-16,5.533333333333333,-0.37329587453887575,0.5245421245421246
2017-01-17,5.466666666666667,-0.43920448337282453,0.5578754578754579
2017-01-18,5.133333333333334,-0.39381646741004217,0.5340659340659341
2017-01-19,5.133333333333334,-0.39381646741004217,0.5340659340659341
2017-01-20,5.133333333333334,-0.39381646741004217,0.5340659340659341
2017-01-21,5.133333333333334,-0.39416139551571433,0.5340659340659341
2017-01-22,5.133333333333334,-0.39416139551571433,0.5340659340659341
2017-01-23,5.0,-0.3278386178470793,0.4673992673992674
2017-01-24,5.4,-0.35403198495743765,0.47851037851037853
2017-01-25,5.133333333333334,-0.3530635048472692,0.4451770451770452
2017-01-26,1.6666666666666667,-0.33142809565105136,0.4015873015873016
2017-01-27,1.2,-0.28470069037543405,0.34444444444444444
2017-01-28,1.1333333333333333,-0.21987208392885,0.2777777777777778
2017-01-29,1.1333333333333333,-0.21987208392885,0.2777777777777778
2017-01-30,1.0666666666666667,-0.1538281665907966,0.21111111111111114
2017-01-31,1.0666666666666667,-0.1538281665907966,0.21111111111111114
2017-02-01,1.2,-0.021687645382351364,0.14444444444444446
2017-02-02,1.0666666666666667,-0.021732617086834397,0.11111111111111113
2017-02-03,1.0666666666666667,-0.021732617086834397,0.11111111111111113
2017-02-04,1.2,-0.03183410829967925,0.14444444444444446
2017-02-05,1.1333333333333333,0.03480614556206595,0.07777777777777779
2017-02-06,1.2,-0.02928741243150501,0.14444444444444446
2017-02-07,1.2666666666666666,-0.09564336405860055,0.21111111111111114
2017-02-08,0.4666666666666667,-0.0743646045525869,0.16666666666666669
2017-02-09,0.4666666666666667,-0.0743646045525869,0.16666666666666669
2017-02-10,0.6,-0.11782195170720419,0.23333333333333336
2017-02-11,0.6,-0.11782195170720419,0.23333333333333336
2017-02-12,0.6,-0.11782195170720419,0.23333333333333336
2017-02-13,0.6,-0.11782195170720419,0.23333333333333336
2017-02-14,0.6666666666666666,-0.05519137779871624,0.23333333333333336
2017-02-15,0.6666666666666666,-0.05519137779871624,0.23333333333333336
2017-02-16,0.4666666666666667,-0.12137777407964072,0.23333333333333336
2017-02-17,0.4666666666666667,-0.12137777407964072,0.23333333333333336
2017-02-18,0.4666666666666667,-0.12137777407964072,0.23333333333333336
2017-02-19,0.4,-0.04689139326413474,0.20000000000000004
2017-02-20,0.4,-0.04689139326413474,0.20000000000000004
2017-02-21,0.3333333333333333,0.017202164729436222,0.13333333333333336
2017-02-22,0.26666666666666666,0.08355811635653176,0.0666666666666667
2017-02-23,0.26666666666666666,0.08355811635653176,0.0666666666666667
2017-02-24,0.26666666666666666,0.08355811635653176,0.0666666666666667
2017-02-25,0.13333333333333333,0.12701546351114906,2.2204460492503132e-17
2017-02-26,0.13333333333333333,0.12701546351114906,2.2204460492503132e-17
2017-02-27,0.13333333333333333,0.12701546351114906,2.2204460492503132e-17
2017-02-28,0.13333333333333333,0.12701546351114906,2.2204460492503132e-17
2017-03-01,0.06666666666666667,0.06438488960266112,2.2204460492503132e-17
2017-03-02,0.13333333333333333,0.12854578495025634,2.2204460492503132e-17
2017-03-03,0.26666666666666666,0.06619165142377216,0.0666666666666667
2017-03-04,0.26666666666666666,0.06619165142377216,0.0666666666666667
2017-03-05,0.4,-0.00026869575182598325,0.13333333333333336
2017-03-06,0.4666666666666667,-0.13127958774566653,0.20000000000000004
2017-03-07,0.5333333333333333,-0.19183687766393026,0.26666666666666666
2017-03-08,0.5333333333333333,-0.19183687766393026,0.26666666666666666
2017-03-09,0.8,-0.22684395213921865,0.31666666666666665
2017-03-10,0.8,-0.22684395213921865,0.31666666666666665
2017-03-11,0.9333333333333333,-0.16254505614439646,0.31666666666666665
2017-03-12,1.1333333333333333,-0.18468495243125493,0.3611111111111111
2017-03-13,1.2,-0.25123534633053674,0.4277777777777778
2017-03-14,1.2666666666666666,-0.18707445098294154,0.4277777777777778
2017-03-15,1.2666666666666666,-0.18707445098294154,0.4277777777777778
2017-03-16,1.2666666666666666,-0.18707445098294154,0.4277777777777778
2017-03-17,1.2,-0.25123534633053674,0.4277777777777778
2017-03-18,1.3333333333333333,-0.22264726095729406,0.41111111111111115
2017-03-19,1.3333333333333333,-0.22264726095729406,0.41111111111111115
2017-03-20,1.2,-0.1561869137816959,0.34444444444444444
2017-03-21,1.0666666666666667,-0.0895609113905165,0.2777777777777778
2017-03-22,1.0,-0.02900362147225275,0.21111111111111114
2017-03-23,1.0666666666666667,-0.08320831192864313,0.2777777777777778
2017-03-24,0.8666666666666667,-0.10795463555388982,0.29444444444444445
2017-03-25,0.9333333333333333,-0.17460501425796085,0.3611111111111111
2017-03-26,1.0,-0.25852945480081774,0.4055555555555556
2017-03-27,0.9333333333333333,-0.24652762711048126,0.3944444444444445
2017-03-28,0.8666666666666667,-0.17997723321119943,0.3277777777777778
2017-03-29,0.9333333333333333,-0.2417277604341507,0.3611111111111111
2017-03-30,0.9333333333333333,-0.2417277604341507,0.3611111111111111
2017-03-31,1.0,-0.17541398108005524,0.3611111111111111
2017-04-01,1.0,-0.17541398108005524,0.3611111111111111
2017-04-02,0.7333333333333333,-0.14164793292681377,0.3111111111111111
2017-04-03,0.8,-0.07564799984296162,0.3111111111111111
2017-04-04,0.8666666666666667,-0.010258716344833389,0.3111111111111111
2017-04-05,1.0666666666666667,-0.062093394994735734,0.3777777777777778
2017-04-06,1.1333333333333333,-0.12871403892834982,0.4444444444444445
2017-04-07,1.0666666666666667,-0.07450934847195945,0.3777777777777778
2017-04-08,1.0,-0.014755950371424372,0.3111111111111111
2017-04-09,0.9333333333333333,0.051894428332646673,0.24444444444444446
2017-04-10,0.7333333333333333,0.07151997288068133,0.2
2017-04-11,0.6,0.08165804147720336,0.16666666666666666
2017-04-12,0.6666666666666666,0.1295618494351705,0.16666666666666666
2017-04-13,0.6,0.060516246159871404,0.2
2017-04-14,1.0,0.0366438435183631,0.24444444444444444
2017-04-15,1.0,-0.07518475386831497,0.3111111111111111
2017-04-16,1.0666666666666667,-0.1416995836628808,0.3777777777777778
2017-04-17,1.0666666666666667,-0.1416995836628808,0.3777777777777778
2017-04-18,1.0,-0.20769951674673293,0.3777777777777778
2017-04-19,0.9333333333333333,-0.2730888002448612,0.3777777777777778
2017-04-20,0.7333333333333333,-0.22125412159495886,0.3111111111111111
